Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Engagement,Performance,Cluster
26,0,Travel_Rarely,1355,Human Resources,25,Below College,Life Sciences,1,Female,61,0,Entry Level,Human Resources,2,Married,2942,8916,1,No,23,1,Very High,1,8,3,1,8,7,5,7,4,27,1
36,0,Travel_Rarely,216,Research & Development,6,College,Medical,0,Male,84,0,Junior Level,Manufacturing Director,1,Divorced,4941,2819,6,No,20,1,Very High,2,7,0,1,3,2,0,1,2,21,1
51,1,Travel_Frequently,1150,Research & Development,8,Master,Life Sciences,3,Male,53,3,Mid Level,Manufacturing Director,0,Single,10650,25150,2,No,15,0,Very High,0,18,2,1,4,2,0,3,7,17,2
39,0,Travel_Rarely,1329,Sales,4,Master,Life Sciences,2,Female,47,1,Junior Level,Sales Executive,2,Married,5902,14590,4,No,14,0,High,1,17,1,3,15,11,5,9,8,15,2
25,0,Travel_Rarely,959,Sales,28,Bachelor,Life Sciences,3,Male,41,1,Junior Level,Sales Executive,2,Married,8639,24835,2,No,18,0,Very High,0,6,3,1,2,2,2,2,7,21,2
30,0,Travel_Rarely,1240,Human Resources,9,Bachelor,Human Resources,1,Male,48,0,Junior Level,Human Resources,0,Married,6347,13982,0,Yes,19,0,Very High,0,12,2,0,11,9,4,7,1,21,1
32,1,Travel_Rarely,1033,Research & Development,9,Bachelor,Medical,3,Female,41,0,Entry Level,Laboratory Technician,3,Single,4200,10224,7,No,22,1,Low,0,10,2,3,5,4,0,4,9,25,1
45,0,Travel_Rarely,1316,Research & Development,29,Bachelor,Medical,1,Male,83,0,Entry Level,Research Scientist,0,Single,3452,9752,5,No,13,0,Medium,0,9,2,2,6,5,0,3,3,15,1
38,0,Travel_Rarely,364,Research & Development,3,Doctor,Technical Degree,2,Female,32,0,Junior Level,Research Scientist,2,Single,4317,2302,3,Yes,20,1,Medium,0,19,2,1,3,2,2,2,5,23,1
30,0,Travel_Rarely,438,Research & Development,18,Bachelor,Life Sciences,3,Female,75,0,Entry Level,Research Scientist,2,Single,2632,23910,1,No,14,0,High,0,5,4,2,5,4,0,4,7,18,2
32,0,Travel_Frequently,689,Sales,9,College,Medical,2,Male,35,3,Junior Level,Sales Executive,0,Divorced,4668,22812,0,No,17,0,Very High,3,9,2,3,8,7,0,7,8,19,2
30,0,Travel_Rarely,201,Research & Development,5,Bachelor,Technical Degree,2,Female,84,0,Entry Level,Research Scientist,3,Divorced,3204,10415,5,No,14,0,Very High,1,8,3,1,3,2,2,2,6,17,1
30,0,Travel_Rarely,1427,Research & Development,2,Below College,Medical,0,Male,35,1,Entry Level,Laboratory Technician,0,Single,2720,11162,0,No,13,0,Very High,0,6,3,1,5,3,1,2,2,16,1
41,0,Travel_Frequently,857,Research & Development,10,Bachelor,Life Sciences,2,Male,91,1,Senior Level,Manager,3,Divorced,17181,12888,4,No,13,0,Medium,1,21,2,2,7,6,7,7,8,15,0
41,0,Travel_Rarely,933,Research & Development,9,Master,Life Sciences,1,Male,94,0,Entry Level,Laboratory Technician,3,Married,2238,6961,2,No,21,1,Very High,1,7,2,1,5,0,1,4,5,24,1
19,0,Travel_Rarely,1181,Research & Development,3,Below College,Medical,0,Female,79,0,Entry Level,Laboratory Technician,1,Single,1483,16102,1,No,14,0,Very High,0,1,3,1,1,0,0,0,2,17,2
40,0,Travel_Frequently,1395,Research & Development,26,Bachelor,Medical,0,Female,54,0,Junior Level,Research Scientist,1,Divorced,5605,8504,1,No,11,0,Low,1,20,2,1,20,7,2,13,2,13,1
35,0,Travel_Rarely,662,Sales,1,Doctor,Marketing,1,Male,94,0,Mid Level,Sales Executive,1,Married,7295,11439,1,No,13,0,Low,2,10,3,1,10,8,0,6,3,16,1
53,0,Travel_Rarely,1436,Sales,6,College,Marketing,0,Male,34,0,Junior Level,Sales Representative,2,Married,2306,16047,2,Yes,20,1,Very High,1,13,3,0,7,7,4,5,2,24,2
45,0,Travel_Rarely,194,Research & Development,9,Bachelor,Life Sciences,0,Male,60,0,Junior Level,Laboratory Technician,1,Divorced,2348,10901,8,No,18,0,High,1,20,2,0,17,9,0,15,1,20,1
32,0,Travel_Frequently,967,Sales,8,Bachelor,Marketing,0,Female,43,0,Mid Level,Sales Executive,0,Single,8998,15589,1,No,14,0,Very High,0,9,2,1,9,8,3,7,1,16,2
29,0,Non-Travel,1496,Research & Development,1,Below College,Technical Degree,2,Male,41,0,Junior Level,Manufacturing Director,2,Married,4319,26283,1,No,13,0,Low,1,10,1,1,10,7,0,9,5,14,2
51,0,Travel_Rarely,1169,Research & Development,7,Master,Medical,0,Male,34,1,Junior Level,Manufacturing Director,2,Married,6132,13983,2,No,17,0,High,0,10,2,1,1,0,0,0,4,19,1
58,0,Travel_Rarely,1145,Research & Development,9,Bachelor,Medical,0,Female,75,1,Entry Level,Research Scientist,1,Married,3346,11873,4,Yes,20,1,Medium,1,9,3,2,1,0,0,0,4,24,1
40,0,Travel_Rarely,630,Sales,4,Master,Marketing,1,Male,67,1,Mid Level,Sales Executive,0,Married,10855,8552,7,No,11,0,Low,1,15,2,2,12,11,2,11,4,13,1
34,0,Travel_Frequently,303,Sales,2,Master,Marketing,1,Female,75,0,Entry Level,Sales Representative,2,Married,2231,11314,6,No,18,0,Very High,1,6,3,1,4,3,1,2,4,21,1
22,0,Travel_Rarely,1256,Research & Development,19,Below College,Medical,1,Male,80,0,Entry Level,Research Scientist,0,Married,2323,11992,1,No,24,1,Low,2,2,6,1,2,2,2,2,2,31,1
27,0,Non-Travel,691,Research & Development,9,Bachelor,Medical,2,Male,57,0,Entry Level,Research Scientist,1,Divorced,2024,5970,6,No,18,0,Very High,1,6,1,0,2,2,2,2,3,19,1
28,0,Travel_Rarely,440,Research & Development,21,Bachelor,Medical,1,Male,42,0,Entry Level,Research Scientist,0,Married,2713,6672,1,No,11,0,High,1,5,2,0,5,2,0,2,1,13,1
57,0,Travel_Rarely,334,Research & Development,24,College,Life Sciences,1,Male,83,2,Mid Level,Healthcare Representative,0,Divorced,9439,23402,3,Yes,16,0,Medium,1,12,2,0,5,3,1,4,3,18,2
27,0,Non-Travel,1450,Research & Development,3,Bachelor,Medical,1,Male,79,1,Entry Level,Research Scientist,2,Divorced,2566,25326,1,Yes,15,0,Very High,1,1,2,2,1,1,0,1,6,17,2
50,0,Travel_Rarely,1452,Research & Development,11,Bachelor,Life Sciences,1,Female,53,0,Executive Level,Manager,1,Single,19926,17053,3,No,15,0,Medium,0,21,5,1,5,4,4,4,3,20,0
41,0,Travel_Rarely,465,Research & Development,14,Bachelor,Life Sciences,3,Male,56,0,Entry Level,Research Scientist,2,Divorced,2451,4609,4,No,12,0,Low,1,13,2,1,9,8,1,8,6,14,1
30,0,Travel_Rarely,1339,Sales,5,Bachelor,Life Sciences,0,Female,41,0,Mid Level,Sales Executive,0,Married,9419,8053,2,No,12,0,High,1,12,2,1,10,9,7,4,1,14,1
38,0,Travel_Rarely,702,Sales,1,Master,Life Sciences,3,Female,59,1,Junior Level,Sales Executive,0,Single,8686,12930,4,No,22,1,High,0,12,2,3,8,3,0,7,7,25,1
32,0,Travel_Rarely,120,Research & Development,6,Doctor,Life Sciences,1,Male,43,0,Entry Level,Research Scientist,2,Single,3038,12430,3,No,20,1,Low,0,8,2,1,5,4,1,4,4,23,1
27,0,Travel_Rarely,1157,Research & Development,17,Bachelor,Technical Degree,1,Male,51,0,Entry Level,Research Scientist,1,Married,3058,13364,0,Yes,16,0,Very High,1,6,3,2,5,2,1,1,4,19,1
19,1,Travel_Frequently,602,Sales,1,Below College,Technical Degree,1,Female,100,3,Entry Level,Sales Representative,3,Single,2325,20989,0,No,21,1,Low,0,1,5,3,0,0,0,0,10,27,2
36,0,Travel_Frequently,1480,Research & Development,3,College,Medical,2,Male,30,0,Entry Level,Laboratory Technician,1,Single,2088,15062,4,No,12,0,High,0,13,3,2,8,7,7,2,5,15,2
30,0,Non-Travel,111,Research & Development,9,Bachelor,Medical,1,Male,66,0,Junior Level,Laboratory Technician,3,Divorced,3072,11012,1,No,11,0,High,2,12,4,1,12,9,6,10,5,15,1
45,0,Travel_Rarely,1268,Sales,4,College,Life Sciences,1,Female,30,0,Junior Level,Sales Executive,3,Divorced,5006,6319,4,Yes,11,0,Low,1,9,3,3,5,4,0,3,7,14,1
56,0,Travel_Rarely,713,Research & Development,8,Bachelor,Life Sciences,1,Female,67,0,Entry Level,Research Scientist,3,Divorced,4257,13939,4,Yes,18,0,High,1,19,3,1,2,2,2,2,5,21,1
33,0,Travel_Rarely,134,Research & Development,2,Bachelor,Life Sciences,1,Male,90,0,Entry Level,Research Scientist,0,Single,2500,10515,0,No,14,0,Low,0,4,2,3,3,1,0,2,4,16,1
19,1,Travel_Rarely,303,Research & Development,2,Bachelor,Life Sciences,0,Male,47,1,Entry Level,Laboratory Technician,0,Single,1102,9241,1,No,22,1,High,0,1,3,2,1,0,1,0,3,26,1
46,0,Travel_Rarely,526,Sales,1,College,Marketing,0,Female,92,0,Mid Level,Sales Executive,3,Divorced,10453,2137,1,No,25,1,High,3,24,2,1,24,13,15,7,4,28,1
38,0,Travel_Rarely,1380,Research & Development,9,College,Life Sciences,1,Female,75,0,Entry Level,Laboratory Technician,0,Single,2288,6319,1,No,12,0,High,0,2,3,1,2,2,2,1,2,15,1
31,0,Travel_Rarely,140,Research & Development,12,Below College,Medical,1,Female,95,0,Entry Level,Research Scientist,0,Married,3929,6984,8,Yes,23,1,High,1,7,0,1,4,2,0,2,2,24,1
34,0,Travel_Rarely,629,Research & Development,27,College,Medical,2,Female,95,0,Entry Level,Research Scientist,1,Single,2311,5711,2,No,15,0,Very High,0,9,3,1,3,2,1,2,4,18,1
41,1,Travel_Rarely,1356,Sales,20,College,Marketing,0,Female,70,0,Entry Level,Sales Representative,1,Single,3140,21728,1,Yes,22,1,Very High,0,4,5,2,4,3,0,2,3,28,2
50,0,Travel_Rarely,328,Research & Development,1,Bachelor,Medical,1,Male,86,1,Entry Level,Laboratory Technician,2,Married,3690,3425,2,No,15,0,Very High,1,5,2,2,3,2,0,2,6,17,1
53,0,Travel_Rarely,1084,Research & Development,13,College,Medical,2,Female,57,2,Junior Level,Manufacturing Director,3,Divorced,4450,26250,1,No,11,0,High,2,5,3,1,4,2,1,3,8,14,2
33,0,Travel_Rarely,931,Research & Development,14,Bachelor,Medical,2,Female,72,0,Entry Level,Research Scientist,1,Married,2756,4673,1,No,13,0,Very High,1,8,5,1,8,7,1,6,4,18,1
40,0,Travel_Rarely,989,Research & Development,4,Below College,Medical,2,Female,46,0,Executive Level,Manager,2,Married,19033,6499,1,No,14,0,Medium,1,21,2,1,20,8,9,9,5,16,0
55,0,Travel_Rarely,692,Research & Development,14,Master,Medical,1,Male,61,2,Executive Level,Research Director,1,Single,18722,13339,8,No,11,0,Very High,0,36,3,1,24,15,2,15,5,14,0
34,0,Travel_Frequently,1069,Research & Development,2,Below College,Life Sciences,2,Male,45,1,Junior Level,Manufacturing Director,2,Married,9547,14074,1,No,17,0,High,0,10,2,2,10,9,1,9,7,19,0
51,0,Travel_Rarely,313,Research & Development,3,Bachelor,Medical,2,Female,98,0,Senior Level,Healthcare Representative,1,Single,13734,7192,3,No,18,0,High,0,21,6,1,7,7,1,0,4,24,0
52,0,Travel_Rarely,699,Research & Development,1,Master,Life Sciences,1,Male,65,1,Executive Level,Manager,2,Married,19999,5678,0,No,14,0,Low,1,34,5,1,33,18,11,9,5,19,0
27,0,Travel_Rarely,894,Research & Development,9,Bachelor,Medical,2,Female,99,0,Entry Level,Research Scientist,1,Single,2279,11781,1,No,16,0,Very High,0,7,2,2,7,7,0,3,5,18,1
35,1,Travel_Rarely,556,Research & Development,23,College,Life Sciences,0,Male,50,1,Junior Level,Manufacturing Director,2,Married,5916,15497,3,Yes,13,0,Low,0,8,1,1,1,0,0,1,4,14,2
43,0,Non-Travel,1344,Research & Development,7,Bachelor,Medical,2,Male,37,2,Entry Level,Research Scientist,0,Divorced,2089,5228,4,No,14,0,Very High,3,7,3,3,5,4,2,2,7,17,1
45,0,Non-Travel,1195,Research & Development,2,College,Medical,3,Male,65,1,Senior Level,Manager,0,Married,16792,20462,9,No,23,1,Very High,1,22,1,1,20,8,11,8,5,25,0
37,0,Travel_Rarely,290,Research & Development,21,Bachelor,Life Sciences,0,Male,65,2,Entry Level,Research Scientist,3,Married,3564,22977,1,Yes,12,0,Low,1,8,3,2,8,7,1,7,7,15,2
35,0,Travel_Frequently,138,Research & Development,2,Bachelor,Medical,0,Female,37,0,Junior Level,Laboratory Technician,1,Single,4425,15986,5,No,11,0,Very High,0,10,5,1,6,2,1,2,2,16,2
42,0,Non-Travel,926,Research & Development,21,College,Medical,1,Female,36,0,Junior Level,Manufacturing Director,2,Divorced,5265,16439,2,No,16,0,Medium,1,11,5,1,5,3,0,2,4,21,2
38,0,Travel_Rarely,1261,Research & Development,2,Master,Life Sciences,2,Male,88,0,Junior Level,Manufacturing Director,2,Married,6553,7259,9,No,14,0,Medium,0,14,3,1,1,0,0,0,5,17,1
38,0,Travel_Rarely,1084,Research & Development,29,Bachelor,Technical Degree,2,Male,54,0,Junior Level,Manufacturing Director,0,Married,6261,4185,3,No,18,0,Low,1,9,3,0,7,7,1,7,2,21,1
27,0,Travel_Frequently,472,Research & Development,1,Below College,Technical Degree,1,Male,60,1,Junior Level,Manufacturing Director,3,Married,4298,9679,5,No,19,0,High,1,6,1,1,2,2,2,0,6,20,1
49,0,Non-Travel,1002,Research & Development,18,Master,Life Sciences,2,Male,92,0,Junior Level,Manufacturing Director,0,Divorced,6804,23793,1,Yes,15,0,Low,2,7,0,1,7,7,1,7,3,15,2
34,0,Travel_Frequently,878,Research & Development,10,Master,Medical,2,Male,43,0,Entry Level,Research Scientist,2,Divorced,3815,5972,1,Yes,17,0,Very High,1,5,4,3,5,3,2,0,7,21,1
40,0,Travel_Rarely,905,Research & Development,19,College,Medical,1,Male,99,0,Junior Level,Laboratory Technician,0,Married,2741,16523,8,Yes,15,0,High,1,15,2,3,7,2,3,7,4,17,2
38,1,Travel_Rarely,1180,Research & Development,29,Below College,Medical,0,Male,70,0,Junior Level,Healthcare Representative,3,Married,6673,11354,7,Yes,19,0,Medium,0,17,2,1,1,0,0,0,4,21,1
29,1,Travel_Rarely,121,Sales,27,Bachelor,Marketing,0,Female,35,0,Mid Level,Sales Executive,0,Married,7639,24525,1,No,22,1,Very High,3,10,3,2,10,4,1,9,2,26,2
22,0,Travel_Rarely,1136,Research & Development,5,Bachelor,Life Sciences,2,Male,60,2,Entry Level,Research Scientist,1,Divorced,2328,12392,1,Yes,16,0,Low,1,4,2,2,4,2,2,2,7,18,1
36,0,Travel_Frequently,635,Research & Development,18,Below College,Medical,0,Female,73,0,Entry Level,Laboratory Technician,0,Single,2153,7703,1,No,13,0,Low,0,8,2,1,8,1,1,7,1,15,1
40,0,Non-Travel,1151,Research & Development,9,Doctor,Life Sciences,2,Male,63,1,Junior Level,Healthcare Representative,0,Married,4876,14242,9,No,14,0,Very High,1,5,5,0,3,2,0,2,3,19,1
46,0,Travel_Rarely,644,Research & Development,1,Master,Medical,2,Male,97,0,Mid Level,Healthcare Representative,3,Divorced,9396,12368,7,No,16,0,High,1,17,3,1,4,2,0,3,6,19,1
32,1,Travel_Rarely,1045,Sales,4,Master,Medical,2,Male,32,3,Mid Level,Sales Executive,0,Married,10400,25812,1,No,11,0,High,0,14,2,2,14,8,9,8,7,13,2
30,0,Non-Travel,829,Research & Development,1,Below College,Life Sciences,1,Male,88,1,Mid Level,Manufacturing Director,2,Single,8474,20925,1,No,22,1,High,0,12,2,1,11,8,5,8,5,25,2
27,0,Travel_Frequently,1242,Sales,20,Bachelor,Life Sciences,2,Female,90,0,Junior Level,Sales Executive,2,Single,9981,12916,1,No,14,0,Very High,0,7,2,1,7,7,0,7,5,16,0
51,0,Travel_Rarely,1469,Research & Development,8,Master,Life Sciences,0,Male,81,1,Mid Level,Research Director,1,Married,12490,15736,5,No,16,0,Very High,2,16,5,0,10,9,4,7,2,21,0
30,1,Travel_Rarely,1005,Research & Development,3,Bachelor,Technical Degree,2,Female,88,0,Entry Level,Research Scientist,3,Single,2657,8556,5,Yes,11,0,High,0,8,5,1,5,2,0,4,6,16,1
41,0,Travel_Rarely,896,Sales,6,Bachelor,Life Sciences,2,Female,75,0,Mid Level,Manager,0,Single,13591,14674,3,Yes,18,0,High,0,16,3,1,1,0,0,0,3,21,0
30,1,Travel_Frequently,334,Sales,26,Master,Marketing,1,Female,52,1,Junior Level,Sales Executive,3,Single,6696,22967,5,No,15,0,High,0,9,5,2,6,3,0,1,7,20,2
29,1,Travel_Rarely,992,Research & Development,1,Bachelor,Technical Degree,1,Male,85,0,Entry Level,Research Scientist,2,Single,2058,19757,0,No,14,0,Very High,0,7,1,2,6,2,1,5,5,15,2
45,0,Non-Travel,1052,Sales,6,Bachelor,Medical,2,Female,57,1,Mid Level,Sales Executive,0,Single,8865,16840,6,No,12,0,Very High,0,23,2,1,19,7,12,8,4,14,2
54,0,Travel_Rarely,1147,Sales,3,Bachelor,Marketing,2,Female,52,0,Junior Level,Sales Executive,3,Married,5940,17011,2,No,14,0,Very High,1,16,4,1,6,2,0,5,6,18,2
36,0,Travel_Rarely,1396,Research & Development,5,College,Life Sciences,2,Male,62,0,Junior Level,Laboratory Technician,1,Single,5914,9945,8,No,16,0,Very High,0,16,3,3,13,11,3,7,6,19,1
33,0,Travel_Rarely,147,Research & Development,4,Master,Medical,1,Female,47,1,Entry Level,Research Scientist,1,Married,2622,13248,6,No,21,1,Very High,0,7,3,1,3,2,1,1,4,25,1
37,0,Travel_Frequently,663,Research & Development,11,Bachelor,Other,0,Male,47,0,Mid Level,Research Director,0,Divorced,12185,10056,1,Yes,14,0,High,3,10,1,1,10,8,0,7,1,15,0
38,0,Travel_Rarely,119,Sales,3,Bachelor,Life Sciences,3,Male,76,0,Mid Level,Sales Executive,2,Divorced,10609,9647,0,No,12,0,High,2,17,6,2,16,10,5,13,7,18,1
31,0,Non-Travel,979,Research & Development,1,Master,Medical,1,Male,90,3,Junior Level,Manufacturing Director,2,Married,4345,4381,0,No,12,0,Very High,1,6,2,1,5,4,1,4,7,14,1
59,0,Travel_Rarely,142,Research & Development,3,Bachelor,Life Sciences,1,Male,70,1,Entry Level,Research Scientist,0,Married,2177,8456,3,No,17,0,Low,1,7,6,1,1,0,0,0,3,23,1
37,0,Travel_Frequently,319,Sales,4,Master,Marketing,3,Male,41,0,Entry Level,Sales Representative,0,Divorced,2793,2539,4,No,17,0,High,1,13,2,1,9,8,5,8,4,19,1
29,0,Travel_Frequently,1413,Sales,1,Below College,Medical,0,Female,42,0,Mid Level,Sales Executive,0,Married,7918,6599,1,No,14,0,Very High,1,11,5,1,11,10,4,1,1,19,1
35,0,Travel_Frequently,944,Sales,1,Bachelor,Marketing,1,Female,92,0,Mid Level,Sales Executive,2,Single,8789,9096,1,No,14,0,Low,0,10,3,3,10,7,0,8,6,17,1
29,1,Travel_Rarely,896,Research & Development,18,Below College,Medical,1,Male,86,1,Entry Level,Research Scientist,0,Single,2389,14961,1,Yes,13,0,High,0,4,3,2,4,3,0,1,4,16,2
52,0,Travel_Rarely,1323,Research & Development,2,Bachelor,Life Sciences,1,Female,89,1,Entry Level,Laboratory Technician,0,Single,3212,3300,7,No,15,0,Medium,0,6,3,2,2,2,2,2,4,18,1
42,0,Travel_Rarely,532,Research & Development,4,College,Technical Degree,1,Male,58,0,Executive Level,Manager,0,Married,19232,4933,1,No,11,0,Very High,0,22,3,1,22,17,11,15,2,14,0
59,0,Travel_Rarely,818,Human Resources,6,College,Medical,0,Male,52,0,Entry Level,Human Resources,2,Married,2267,25657,8,No,17,0,Very High,0,7,2,2,2,2,2,2,4,19,2
50,0,Travel_Rarely,854,Sales,1,Master,Medical,2,Female,68,0,Executive Level,Manager,0,Divorced,19517,24118,3,No,11,0,High,1,32,3,2,7,0,0,6,4,14,0
33,1,Travel_Rarely,813,Research & Development,14,Bachelor,Medical,1,Male,58,0,Entry Level,Laboratory Technician,0,Married,2436,22149,5,Yes,13,0,High,1,8,2,0,5,4,0,4,1,15,2
43,0,Travel_Rarely,1034,Sales,16,Bachelor,Marketing,2,Female,80,0,Senior Level,Manager,0,Married,16064,7744,5,Yes,22,1,High,1,22,3,1,17,13,1,9,3,26,0
33,1,Travel_Rarely,465,Research & Development,2,College,Life Sciences,3,Female,39,0,Entry Level,Laboratory Technician,3,Married,2707,21509,7,No,20,1,Low,0,13,3,3,9,7,1,7,9,24,2
52,0,Non-Travel,771,Sales,2,Master,Life Sciences,3,Male,79,1,Executive Level,Manager,2,Single,19068,21030,1,Yes,18,0,Very High,0,33,2,3,33,7,15,12,9,20,0
32,0,Travel_Rarely,1401,Sales,4,College,Life Sciences,1,Female,56,0,Entry Level,Sales Representative,1,Married,3931,20990,2,No,11,0,Low,1,6,5,1,4,3,1,2,3,16,2
32,1,Travel_Rarely,515,Research & Development,1,Bachelor,Life Sciences,2,Male,62,1,Entry Level,Laboratory Technician,2,Single,3730,9571,0,Yes,14,0,Very High,0,4,2,0,3,2,1,2,5,16,1
39,0,Travel_Rarely,1431,Research & Development,1,Master,Medical,1,Female,96,0,Entry Level,Laboratory Technician,2,Divorced,2232,15417,7,No,14,0,High,3,7,1,1,3,2,1,2,4,15,2
32,0,Non-Travel,976,Sales,26,Master,Marketing,1,Male,100,0,Junior Level,Sales Executive,0,Married,4465,12069,0,No,18,0,Low,0,4,2,1,3,2,2,2,2,20,1
41,0,Travel_Rarely,1411,Research & Development,19,College,Life Sciences,1,Male,36,0,Junior Level,Research Scientist,3,Divorced,3072,19877,2,No,16,0,Low,2,17,2,2,1,0,0,0,6,18,2
40,0,Travel_Rarely,1300,Research & Development,24,College,Technical Degree,3,Male,62,0,Junior Level,Research Scientist,0,Divorced,3319,24447,1,No,17,0,Low,2,9,3,1,9,8,4,7,4,20,2
45,0,Travel_Rarely,252,Research & Development,1,Bachelor,Other,1,Male,70,2,Executive Level,Manager,0,Married,19202,15970,0,No,11,0,High,1,25,2,1,24,0,1,7,4,13,0
31,0,Travel_Frequently,1327,Research & Development,3,Master,Medical,0,Male,73,0,Mid Level,Research Director,2,Divorced,13675,13523,9,No,12,0,Low,1,9,3,1,2,2,2,2,3,15,0
33,0,Travel_Rarely,832,Research & Development,5,Master,Life Sciences,1,Female,63,1,Entry Level,Research Scientist,0,Married,2911,14776,1,No,13,0,High,1,2,2,2,2,2,0,2,4,15,2
34,0,Travel_Rarely,470,Research & Development,2,Master,Life Sciences,2,Male,84,1,Junior Level,Manufacturing Director,3,Married,5957,23687,6,No,13,0,Medium,1,13,3,1,11,9,5,9,7,16,2
37,0,Travel_Rarely,1017,Research & Development,1,College,Medical,1,Female,83,1,Entry Level,Research Scientist,3,Married,3920,18697,2,No,14,0,Low,1,17,2,2,3,1,0,2,7,16,2
45,0,Travel_Frequently,1199,Research & Development,7,Master,Life Sciences,3,Male,77,2,Junior Level,Manufacturing Director,2,Married,6434,5118,4,No,17,0,Very High,1,9,1,1,3,2,0,2,8,18,1
37,1,Travel_Frequently,504,Research & Development,10,Bachelor,Medical,3,Male,61,0,Mid Level,Manufacturing Director,2,Divorced,10048,22573,6,No,11,0,Medium,2,17,5,1,1,0,0,0,6,16,2
39,0,Travel_Frequently,505,Research & Development,2,Master,Technical Degree,1,Female,64,0,Mid Level,Healthcare Representative,2,Single,10938,6420,0,No,25,1,Very High,0,20,1,1,19,6,11,8,4,27,1
29,0,Travel_Rarely,665,Research & Development,15,Bachelor,Life Sciences,1,Male,60,0,Entry Level,Research Scientist,0,Single,2340,22673,1,No,19,0,Low,0,6,1,1,6,5,1,5,2,20,2
42,0,Travel_Rarely,916,Research & Development,17,College,Life Sciences,2,Female,82,2,Junior Level,Research Scientist,3,Single,6545,23016,3,Yes,13,0,High,0,10,1,1,3,2,0,2,8,14,2
29,0,Travel_Rarely,1247,Sales,20,College,Marketing,2,Male,45,0,Junior Level,Sales Executive,0,Divorced,6931,10732,2,No,14,0,Very High,1,10,2,1,3,2,0,2,3,16,1
25,0,Travel_Rarely,685,Research & Development,1,Bachelor,Life Sciences,3,Female,62,0,Junior Level,Manufacturing Director,2,Married,4898,7505,0,No,12,0,Very High,2,5,3,1,4,2,1,2,6,15,1
42,0,Travel_Rarely,269,Research & Development,2,Bachelor,Medical,2,Female,56,1,Entry Level,Laboratory Technician,3,Divorced,2593,8007,0,Yes,11,0,High,1,10,4,1,9,6,7,8,7,15,1
40,0,Travel_Rarely,1416,Research & Development,2,College,Medical,3,Male,49,0,Executive Level,Research Director,2,Divorced,19436,5949,0,No,19,0,Very High,1,22,5,1,21,7,3,9,6,24,0
51,0,Travel_Rarely,833,Research & Development,1,Bachelor,Life Sciences,1,Male,96,0,Entry Level,Research Scientist,0,Married,2723,23231,1,No,11,0,Medium,0,1,0,2,1,0,0,0,3,11,2
